Address:,TCPIP0::192.168.1.2::inst0::INSTR,,Time (s),Minimum(4) (V),Minimum(1) (V)
,,,2022-12-13 14:50:11.823,-0.009384,-0.01109
,,,2022-12-13 14:50:12.323,-0.012397,-0.010756
,,,2022-12-13 14:50:12.823,-0.02043,-0.005735
,,,2022-12-13 14:50:13.323,-0.006372,-0.012095
,,,2022-12-13 14:50:13.823,-0.01474,-0.012429
,,,2022-12-13 14:50:14.323,-0.014405,-0.010421
,,,2022-12-13 14:50:14.824,-0.01474,-0.009417
,,,2022-12-13 14:50:15.323,-0.018087,-0.014772
,,,2022-12-13 14:50:15.823,-0.00905,-0.010086
,,,2022-12-13 14:50:16.322,-0.009719,-0.009082
,,,2022-12-13 14:50:16.822,-0.005368,-0.005735
,,,2022-12-13 14:50:17.323,-0.009384,-0.002053
,,,2022-12-13 14:50:17.824,-0.010389,-0.010421
,,,2022-12-13 14:50:18.323,-0.00905,-0.015107
,,,2022-12-13 14:50:18.824,-0.008715,-0.010086
,,,2022-12-13 14:50:19.325,-0.013066,-0.009082
,,,2022-12-13 14:50:19.823,-0.005033,-0.009752
,,,2022-12-13 14:50:20.323,-0.009384,-0.001718
,,,2022-12-13 14:50:20.824,-0.010054,-0.005735
,,,2022-12-13 14:50:21.325,-0.008715,-0.007743
,,,2022-12-13 14:50:21.824,-0.008715,-0.02381
,,,2022-12-13 14:50:22.322,-0.005033,-0.00607
,,,2022-12-13 14:50:22.822,-0.005033,-0.002053
,,,2022-12-13 14:50:23.322,-0.011058,-0.002053
,,,2022-12-13 14:50:23.823,-0.009719,-0.015107
,,,2022-12-13 14:50:24.324,-0.00905,-0.002053
,,,2022-12-13 14:50:24.824,-0.012397,-0.00607
,,,2022-12-13 14:50:25.323,-0.010054,-0.009752
,,,2022-12-13 14:50:25.825,-0.009384,-0.010086
,,,2022-12-13 14:50:26.324,-0.00905,-0.010421
,,,2022-12-13 14:50:26.824,-0.009384,-0.010421
,,,2022-12-13 14:50:27.323,-0.005033,-0.007408
,,,2022-12-13 14:50:27.823,-0.005702,-0.0054
,,,2022-12-13 14:50:28.322,-0.016748,-0.006739
,,,2022-12-13 14:50:28.823,-0.010723,-0.00607
,,,2022-12-13 14:50:29.323,-0.012062,-0.005735
,,,2022-12-13 14:50:29.823,-0.010723,-0.010086
,,,2022-12-13 14:50:30.323,-0.014405,-0.015442
,,,2022-12-13 14:50:30.824,-0.010389,-0.00607
,,,2022-12-13 14:50:31.324,-0.00905,-0.01176
,,,2022-12-13 14:50:31.823,-0.011393,-0.005735
,,,2022-12-13 14:50:32.324,-0.013401,-0.006739
,,,2022-12-13 14:50:32.824,-0.014405,-0.009752
,,,2022-12-13 14:50:33.323,-0.014071,-0.006404
,,,2022-12-13 14:50:33.824,-0.00838,-0.01109
,,,2022-12-13 14:50:34.323,-0.012732,-0.0054
,,,2022-12-13 14:50:34.823,-0.006037,-0.009082
,,,2022-12-13 14:50:35.322,-0.012062,-0.010756
,,,2022-12-13 14:50:35.823,-0.00838,-0.0054
,,,2022-12-13 14:50:36.323,-0.011393,-0.0054
,,,2022-12-13 14:50:36.824,-0.005368,-0.010421
,,,2022-12-13 14:50:37.323,-0.013401,-0.002053
,,,2022-12-13 14:50:37.823,-0.013401,-0.00607
,,,2022-12-13 14:50:38.323,-0.018422,-0.002053
,,,2022-12-13 14:50:38.824,-0.012732,-0.005735
,,,2022-12-13 14:50:39.322,-0.008715,-0.010756
,,,2022-12-13 14:50:39.822,-0.012732,-0.0054
