Address:,TCPIP0::192.168.1.2::inst0::INSTR,,Time (s),Minimum(4) (V),Minimum(1) (V)
,,,2022-12-14 12:12:10.361,-0.030311,-0.095645
,,,2022-12-14 12:12:10.861,-0.055415,-0.075561
,,,2022-12-14 12:12:11.360,-0.018595,-0.075561
,,,2022-12-14 12:12:11.860,-0.033658,-0.105687
,,,2022-12-14 12:12:12.360,-0.052068,-0.132465
,,,2022-12-14 12:12:12.861,-0.028637,-0.119076
,,,2022-12-14 12:12:13.359,-0.013574,-0.150875
,,,2022-12-14 12:12:13.859,-0.058763,-0.110708
,,,2022-12-14 12:12:14.359,-0.026963,-0.092297
,,,2022-12-14 12:12:14.859,-0.018595,-0.047109
,,,2022-12-14 12:12:15.359,-0.037005,-0.124097
,,,2022-12-14 12:12:15.859,-0.033658,-0.122423
,,,2022-12-14 12:12:16.359,-0.015248,-0.152549
,,,2022-12-14 12:12:16.859,-0.040353,-0.092297
,,,2022-12-14 12:12:17.359,-0.031984,-0.075561
,,,2022-12-14 12:12:17.859,-0.055415,-0.120749
,,,2022-12-14 12:12:18.359,-0.023616,-0.095645
,,,2022-12-14 12:12:18.860,-0.060436,-0.134138
,,,2022-12-14 12:12:19.360,-0.023616,-0.08895
,,,2022-12-14 12:12:19.860,-0.031984,-0.132465
,,,2022-12-14 12:12:20.360,-0.040353,-0.134138
,,,2022-12-14 12:12:20.860,-0.026963,-0.104013
,,,2022-12-14 12:12:21.360,-0.023616,-0.122423
,,,2022-12-14 12:12:21.861,-0.030311,-0.075561
,,,2022-12-14 12:12:22.361,-0.060436,-0.085603
,,,2022-12-14 12:12:22.860,-0.040353,-0.080582
,,,2022-12-14 12:12:23.360,-0.031984,-0.090624
,,,2022-12-14 12:12:23.860,-0.040353,-0.134138
,,,2022-12-14 12:12:24.360,-0.040353,-0.073887
,,,2022-12-14 12:12:24.860,-0.045373,-0.098992
,,,2022-12-14 12:12:25.359,-0.058763,-0.105687
,,,2022-12-14 12:12:25.859,-0.020269,-0.114055
,,,2022-12-14 12:12:26.359,-0.015248,-0.038741
,,,2022-12-14 12:12:26.859,-0.053742,-0.145854
,,,2022-12-14 12:12:27.358,-0.057089,-0.120749
,,,2022-12-14 12:12:27.858,-0.06211,-0.114055
,,,2022-12-14 12:12:28.358,-0.048721,-0.127444
,,,2022-12-14 12:12:28.858,-0.02529,-0.112381
,,,2022-12-14 12:12:29.358,-0.040353,-0.093971
,,,2022-12-14 12:12:29.858,-0.037005,-0.119076
,,,2022-12-14 12:12:30.358,-0.033658,-0.090624
,,,2022-12-14 12:12:30.857,-0.037005,-0.120749
,,,2022-12-14 12:12:31.357,-0.055415,-0.147528
,,,2022-12-14 12:12:31.857,-0.031984,-0.087277
,,,2022-12-14 12:12:32.357,-0.028637,-0.129118
,,,2022-12-14 12:12:32.857,-0.050394,-0.152549
,,,2022-12-14 12:12:33.357,-0.033658,-0.062172
,,,2022-12-14 12:12:33.857,-0.02529,-0.134138
,,,2022-12-14 12:12:34.358,-0.021942,-0.114055
,,,2022-12-14 12:12:34.857,-0.028637,-0.142507
